web_scraper_order,web_scraper_start_url,data-page-selector,name_1,multiple_data_spesifik_place,BreadcrumbList_ListItem_name_4,Product_Offer_price_0,room_type_0,bathroom_0,apartment_size_0,luas2_Bangunan,certificate_0,view_0,interior_0,apartment_facilities_0,area_facilities_0,makesure_tipe,floor_level_0,Multipel_detail
1763535976-329,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=47,https://www.99.co/id/properti/apartemen-dijual-3miliar-setiabudi-cp-1006750156,"Apartemen Premium Kawasan , 2 KM, Luas 148m2m²",Puri Imperium,"Setiabudi, Jakarta Selatan, Jakarta",Rp 3.000.000.000,4,2,148 m²Luas Apartemen,,Puri Imperium,,Full Furnished,,,ApartemenJualDiperbaharui : 31 Okt 2025 09:47,18,Detail PropertiNama ApartemenPuri ImperiumTingkat Lantai18Tipe PropertiApartemenTipe IklanSaleInteriorFull Furnished
1763535991-330,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=47,https://www.99.co/id/properti/apartemen-dijual-8miliar-setiabudi-cp-1011620864,"Apartemen di , Jakarta Selatan, 2 KM, Luas 143m2m², Fasilitas Lengkap",South Hills,"Setiabudi, Jakarta Selatan, Jakarta",Rp 8.250.000.000,3,2,143 m²Luas Apartemen,,South Hills,,Full Furnished,Fasilitas ApartemenKolam RenangTV KabelInternetCCTVTeleponWifiMesin CuciLihat Lebih Sedikit,Kolam RenangTaman,ApartemenJualDiperbaharui : 31 Okt 2025 10:35,1,Detail PropertiNama ApartemenSouth HillsTingkat Lantai1Tipe PropertiApartemenTipe IklanSaleInteriorFull Furnished
1763536006-331,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=47,https://www.99.co/id/properti/apartemen-dijual-3miliar-setiabudi-cp-1005407346,"UNIT PREMIUM! Apartemen di , 2 KT, Luas 89m2m², Area Premium, Pemandangan Kota",Setiabudi SkyGarden,"Setiabudi, Jakarta Selatan, Jakarta",Rp 3.500.000.000,2,2,89 m²Luas Apartemen,,Setiabudi SkyGarden,,Full Furnished,,,ApartemenJualDiperbaharui : 31 Okt 2025 10:44,Apartemen,Detail PropertiNama ApartemenSetiabudi SkyGardenTipe PropertiApartemenTipe IklanSaleInteriorFull Furnished
1763536020-332,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=47,https://www.99.co/id/properti/apartemen-dijual-3miliar-setiabudi-cp-1005407613,"Apartemen Kawasan , 2 KT, Luas 89m2m², Lokasi Premium",Setiabudi SkyGarden,"Setiabudi, Jakarta Selatan, Jakarta",Rp 3.300.000.000,2,2,89 m²Luas Apartemen,,Setiabudi SkyGarden,,Full Furnished,,,ApartemenJualDiperbaharui : 31 Okt 2025 10:44,SHM,Detail PropertiNama ApartemenSetiabudi SkyGardenSertifikatSHMTipe PropertiApartemenTipe IklanSaleInteriorFull Furnished
1763536046-333,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=46,https://www.99.co/id/properti/apartemen-dijual-14miliar-setiabudi-cp-1005201546,"Apartemen Eksklusif di , 3 KM, Luas 211m2m²",Verde Two,"Setiabudi, Jakarta Selatan, Jakarta",Rp 14.000.000.000,3,3,211 m²Luas Apartemen,,Verde Two,,Full Furnished,,,ApartemenJualDiperbaharui : 31 Okt 2025 10:45,SHM,Detail PropertiNama ApartemenVerde TwoSertifikatSHMTipe PropertiApartemenTipe IklanSaleInteriorFull Furnished
1763536060-334,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=46,https://www.99.co/id/properti/apartemen-dijual-6miliar-setiabudi-cp-1005407213,"BEST CHOICE! Apartemen Kawasan , Jakarta Selatan, 3 KT, Luas 155m2m², Harga Terbaik",SETIABUDI SKY GARDEN,"Setiabudi, Jakarta Selatan, Jakarta",Rp 6.500.000.000,3,3,155 m²Luas Apartemen,,SETIABUDI SKY GARDEN,,Full Furnished,,,ApartemenJualDiperbaharui : 31 Okt 2025 10:45,Apartemen,Detail PropertiNama ApartemenSETIABUDI SKY GARDENTipe PropertiApartemenTipe IklanSaleInteriorFull Furnished
1763536075-335,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=46,https://www.99.co/id/properti/apartemen-dijual-1miliar-setiabudi-cp-1009233045,"BEST CHOICE! Apartemen di , Jakarta Selatan, 3 KM, Luas 115m2m², Harga Terbaik",Puri Imperium,"Setiabudi, Jakarta Selatan, Jakarta",Rp 1.900.000.000,3,3,115 m²Luas Apartemen,,Puri Imperium,,Full Furnished,,,ApartemenJualDiperbaharui : 31 Okt 2025 10:48,1,Detail PropertiNama ApartemenPuri ImperiumTingkat Lantai1Tipe PropertiApartemenTipe IklanSaleInteriorFull Furnished
1763536090-336,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=46,https://www.99.co/id/properti/apartemen-dijual-2miliar-setiabudi-cp-1009387905,"Apartemen Premium di , 3 KT, Luas 106m2m²",Puri Imperium,"Setiabudi, Jakarta Selatan, Jakarta",Rp 2.000.000.000,3,3,106 m²Luas Apartemen,,Puri Imperium,,Full Furnished,Fasilitas ApartemenMesin Cuci,,ApartemenJualDiperbaharui : 31 Okt 2025 10:48,1,Detail PropertiNama ApartemenPuri ImperiumTingkat Lantai1Tipe PropertiApartemenTipe IklanSaleInteriorFull Furnished
1763536104-337,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=46,https://www.99.co/id/properti/apartemen-dijual-1miliar-setiabudi-cp-1009387925,"PREMIUM CHOICE! Apartemen Kawasan , 2 KT, Luas 86m2m², Lokasi Premium, Fasilitas Terbaik",Puri Imperium,"Setiabudi, Jakarta Selatan, Jakarta",Rp 1.650.000.000,2,2,86 m²Luas Apartemen,,Puri Imperium,,Full Furnished,Fasilitas ApartemenMesin Cuci,Kolam Renang,ApartemenJualDiperbaharui : 31 Okt 2025 10:48,1,Detail PropertiNama ApartemenPuri ImperiumTingkat Lantai1Tipe PropertiApartemenTipe IklanSaleInteriorFull Furnished
1763536120-338,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=46,https://www.99.co/id/properti/apartemen-dijual-1miliar-setiabudi-cp-1011954456,"EXCLUSIVE UNIT! Apartemen Kawasan , 1 KM, Luas 44m2m², Lokasi Premium, Fasilitas Terbaik",The Wave,"Setiabudi, Jakarta Selatan, Jakarta",Rp 1.050.000.000,1,1,44 m²Luas Apartemen,,The Wave,,Full Furnished,Fasilitas ApartemenKolam RenangTV KabelInternetCCTVTeleponWifiMesin CuciLihat Lebih Sedikit,Kolam RenangTaman,ApartemenJualDiperbaharui : 31 Okt 2025 11:45,11,Detail PropertiNama ApartemenThe WaveTingkat Lantai11Tipe PropertiApartemenTipe IklanSaleInteriorFull Furnished
1763536135-339,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=46,https://www.99.co/id/properti/apartemen-dijual-2miliar-setiabudi-cp-1011955583,"Apartemen Siap Huni Kawasan , 1 KM, Luas 68m2m²",South Hill,"Setiabudi, Jakarta Selatan, Jakarta",Rp 2.400.000.000,1,1,68 m²Luas Apartemen,,South Hill,,Full Furnished,Fasilitas ApartemenKolam RenangTV KabelInternetCCTVTeleponWifiMesin CuciLihat Lebih Sedikit,Kolam RenangTaman,ApartemenJualDiperbaharui : 31 Okt 2025 13:00,5,Detail PropertiNama ApartemenSouth HillTingkat Lantai5Tipe PropertiApartemenTipe IklanSaleInteriorFull Furnished
1763536150-340,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=46,https://www.99.co/id/properti/apartemen-dijual-6miliar-setiabudi-cp-1010357076,"Apartemen Kawasan , 3 KM, Luas 195m2m², Strategis",Verde,"Setiabudi, Jakarta Selatan, Jakarta",Rp 6.500.000.000,3,3,195 m²Luas Apartemen,,Verde,,Full Furnished,,,ApartemenJualDiperbaharui : 31 Okt 2025 14:27,1,Detail PropertiNama ApartemenVerdeTingkat Lantai1Tipe PropertiApartemenTipe IklanSaleInteriorFull Furnished
1763536166-341,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=46,https://www.99.co/id/properti/apartemen-dijual-9miliar-setiabudi-cp-1011957457,"EXCLUSIVE UNIT! Apartemen Kawasan , 3 KT, Luas 177m2m², Area Strategis, Fasilitas Lengkap",La Vie All Suites,"Setiabudi, Jakarta Selatan, Jakarta",Rp 9.400.000.000,3,2,177 m²Luas Apartemen,,La Vie All Suites,,Full Furnished,Fasilitas ApartemenKolam RenangTV KabelInternetCCTVTeleponWifiMesin CuciLihat Lebih Sedikit,Kolam RenangTaman,ApartemenJualDiperbaharui : 31 Okt 2025 14:21,5,Detail PropertiNama ApartemenLa Vie All SuitesTingkat Lantai5Tipe PropertiApartemenTipe IklanSaleInteriorFull Furnished
1763536180-342,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=46,https://www.99.co/id/properti/apartemen-dijual-9miliar-setiabudi-cp-1011957640,"Apartemen Premium Kawasan , 2 KM, Luas 127m2m²",La Vie All Suites,"Setiabudi, Jakarta Selatan, Jakarta",Rp 9.300.000.000,2,2,127 m²Luas Apartemen,,La Vie All Suites,,Full Furnished,Fasilitas ApartemenKolam RenangMesin Cuci,,ApartemenJualDiperbaharui : 31 Okt 2025 14:31,1,Detail PropertiNama ApartemenLa Vie All SuitesTingkat Lantai1Tipe PropertiApartemenTipe IklanSaleInteriorFull Furnished
1763536195-343,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=46,https://www.99.co/id/properti/apartemen-dijual-1miliar-setiabudi-cp-1011153162,"HARGA TERBAIK! Apartemen di , 2 KT, Luas 74m2m², Lokasi Premium, Fasilitas Modern, Bisa Segera Ditempati",Taman Rasuna,"Setiabudi, Jakarta Selatan, Jakarta",Rp 1.100.000.000,2,1,74 m²Luas Apartemen,,Taman Rasuna,,Semi Furnished,Fasilitas ApartemenKolam RenangTV KabelInternetCCTVTeleponWifiMesin CuciLihat Lebih Sedikit,Dekat Tempat IbadahKolam RenangTaman,ApartemenJualDiperbaharui : 31 Okt 2025 15:34,1,Detail PropertiNama ApartemenTaman RasunaTingkat Lantai1Tipe PropertiApartemenTipe IklanSaleInteriorSemi Furnished
1763536212-344,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=46,https://www.99.co/id/properti/rumah-dijual-15miliar-setiabudi-cp-1005908768,"HARGA SPECIAL! Rumah Asri di , Jakarta Selatan, LT 243m2m² Bangunan 600m2m² Bisa Nego!",8,"Setiabudi, Jakarta Selatan, Jakarta",Rp 15.000.000.000,13,12,243 m²Luas Tanah,600 m²Luas Bangunan,8,13,,,,RumahJualDiperbaharui : 31 Okt 2025 15:48,2,Detail PropertiGarasi8Jumlah Lantai2Tipe PropertiRumahTipe IklanSaleOrientasi BangunanHookKamar Tidur13Kamar Mandi12Tanya Lebih LanjutLihat Lebih Sedikit
1763536228-345,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=46,https://www.99.co/id/properti/rumah-dijual-14miliar-setiabudi-cp-39249369693,"Rumah LT 412m2m² area , Dekat Jakarta Selatan, Jakarta Selatan",SHM,"Setiabudi, Jakarta Selatan, Jakarta",Rp 14.500.000.000,5,3,412 m²Luas Tanah,300 m²Luas Bangunan,SHM,Rumah,Semi Furnished,,,RumahJualDiperbaharui : 31 Okt 2025 17:36,2,Detail PropertiSertifikatSHMGarasi2Daya Listrik2200 WattInteriorSemi FurnishedJumlah Lantai1Tipe PropertiRumahTipe IklanSaleOrientasi BangunanHookTahun Dibangun2015Kamar Tidur5Kamar Mandi3Tanya Lebih LanjutLihat Lebih Sedikit
1763536242-346,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=46,https://www.99.co/id/properti/apartemen-dijual-2miliar-setiabudi-cp-1009178943,"Apartemen di , Jakarta Selatan, 2 KT, Luas 114m2m²",Setiabudi,"Setiabudi, Jakarta Selatan, Jakarta",Rp 2.500.000.000,2,2,114 m²Luas Apartemen,,Setiabudi,,Semi Furnished,Fasilitas ApartemenKolam RenangInternetWifiMesin Cuci,Kolam RenangTaman,ApartemenJualDiperbaharui : 31 Okt 2025 20:12,Apartemen,Detail PropertiNama ApartemenSetiabudiTipe PropertiApartemenTipe IklanSaleInteriorSemi Furnished
1763536258-347,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=46,https://www.99.co/id/properti/apartemen-dijual-6miliar-setiabudi-cp-1011963200,"UNIT PREMIUM! Apartemen di , 3 KM, Luas 218m2m², Lokasi Elite, View Indah",Kuningan Place,"Setiabudi, Jakarta Selatan, Jakarta",Rp 6.500.000.000,3,3,218 m²Luas Apartemen,,Kuningan Place,,Full Furnished,Fasilitas ApartemenKolam RenangTV KabelInternetCCTVTeleponWifiMesin CuciLihat Lebih Sedikit,Kolam RenangTaman,ApartemenJualDiperbaharui : 01 Nov 2025 01:31,1,Detail PropertiNama ApartemenKuningan PlaceTingkat Lantai1Tipe PropertiApartemenTipe IklanSaleInteriorFull Furnished
1763536274-348,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=46,https://www.99.co/id/properti/rumah-dijual-1miliar-setiabudi-cp-1011963290,Hunian Nyaman Asri 3 KT Siap Pakai di Setiabudi Jakarta Selatan,SHM,"Setiabudi, Jakarta Selatan, Jakarta",Rp 1.090.000.000,3,3,63 m²Luas Tanah,98 m²Luas Bangunan,SHM,Rumah,Unfurnished,,,RumahJualDiperbaharui : 17 Nov 2025 09:54,1,Detail PropertiSertifikatSHMGarasi1Carpots1InteriorUnfurnishedJumlah Lantai2Tipe PropertiRumahTipe IklanSaleOrientasi BangunanHookKamar Tidur3Kamar Mandi3Tanya Lebih LanjutLihat Lebih Sedikit
1763536289-349,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=46,https://www.99.co/id/properti/rumah-dijual-9miliar-setiabudi-cp-1010746609,"Kesempatan Investasi Rumah LT 151m2m² di Area Premium, Jakarta Selatan",SHM,"Setiabudi, Jakarta Selatan, Jakarta",Rp 9.900.000.000,8,3,151 m²Luas Tanah,151 m²Luas Bangunan,SHM,Rumah,Semi Furnished,,,RumahJualDiperbaharui : 01 Nov 2025 07:42,1,Detail PropertiSertifikatSHMGarasi1Carpots1InteriorSemi FurnishedJumlah Lantai2Tipe PropertiRumahTipe IklanSaleOrientasi BangunanHookKamar Tidur8Kamar Mandi3Tanya Lebih LanjutLihat Lebih Sedikit
1763536305-350,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=46,https://www.99.co/id/properti/rumah-dijual-18miliar-setiabudi-cp-1011964085,"Rumah area , Jakarta Selatan, Luas 385m2m² Bangunan 500m2m² - SEGERA MILIKI!",SHM,"Setiabudi, Jakarta Selatan, Jakarta",Rp 18.000.000.000,5,3,385 m²Luas Tanah,500 m²Luas Bangunan,SHM,Rumah,Unfurnished,,,RumahJualDiperbaharui : 01 Nov 2025 08:10,2,Detail PropertiSertifikatSHMGarasi2Carpots2InteriorUnfurnishedJumlah Lantai2Tipe PropertiRumahTipe IklanSaleOrientasi BangunanHookKamar Tidur5Kamar Mandi3Tanya Lebih LanjutLihat Lebih Sedikit
1763536321-351,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=46,https://www.99.co/id/properti/apartemen-dijual-6miliar-setiabudi-cp-1011621189,"BEST PRICE! Apartemen di , 2 KM, Luas 138m2m²",La Vie All Suites,"Setiabudi, Jakarta Selatan, Jakarta",Rp 6.800.000.000,2,2,138 m²Luas Apartemen,,La Vie All Suites,,Full Furnished,Fasilitas ApartemenKolam RenangTV KabelInternetCCTVTeleponWifiMesin CuciLihat Lebih Sedikit,Kolam RenangTaman,ApartemenJualDiperbaharui : 01 Nov 2025 08:22,1,Detail PropertiNama ApartemenLa Vie All SuitesTingkat Lantai1Tipe PropertiApartemenTipe IklanSaleInteriorFull Furnished
1763536337-352,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=46,https://www.99.co/id/properti/rumah-dijual-6miliar-setiabudi-cp-1006107752,Hunian Ideal untuk Keluarga area  - LT 180m2m²,SHM,"Setiabudi, Jakarta Selatan, Jakarta",Rp 6.500.000.000,1,1,180 m²Luas Tanah,100 m²Luas Bangunan,SHM,2000,,Fasilitas RumahWifi,Keamanan 24 JamParkir Mobil,RumahJualDiperbaharui : 01 Nov 2025 09:24,1,Detail PropertiSertifikatSHMCarpots1Tipe PropertiRumahTipe IklanSaleOrientasi BangunanHookTahun Dibangun2000Kamar Tidur1Kamar Mandi1Tanya Lebih LanjutLihat Lebih Sedikit
1763536364-353,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=45,https://www.99.co/id/properti/apartemen-dijual-7miliar-setiabudi-cp-1011967686,Siap Huni Apartemen Prestisius di Setiabudi 3 Kamar & 4 Kamar Mandi,Verde,"Setiabudi, Jakarta Selatan, Jakarta",Rp 7.500.000.000,3,4,217 m²Luas Apartemen,,Verde,,Full Furnished,Fasilitas ApartemenKolam RenangTV KabelInternetTeleponWifiMesin Cuci,Kolam RenangTaman,ApartemenJualDiperbaharui : 13 Nov 2025 20:24,Apartemen,Detail PropertiNama ApartemenVerdeTipe PropertiApartemenTipe IklanSaleInteriorFull Furnished
1763536380-354,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=45,https://www.99.co/id/properti/apartemen-dijual-3miliar-setiabudi-cp-1011968142,"UNIT TERBAIK! Apartemen di , Jakarta Selatan, 2 KT, Luas 97m2m², Harga Terbaik",South Hills,"Setiabudi, Jakarta Selatan, Jakarta",Rp 3.900.000.000,2,2,97 m²Luas Apartemen,,South Hills,,Full Furnished,Fasilitas ApartemenKolam RenangTV KabelInternetCCTVTeleponWifiMesin CuciLihat Lebih Sedikit,Dekat Tempat IbadahKolam RenangTaman,ApartemenJualDiperbaharui : 01 Nov 2025 13:15,10,Detail PropertiNama ApartemenSouth HillsTingkat Lantai10Tipe PropertiApartemenTipe IklanSaleInteriorFull Furnished
1763536395-355,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=45,https://www.99.co/id/properti/apartemen-dijual-3miliar-setiabudi-cp-1011968225,"Apartemen Eksklusif Kawasan , 2 KM, Luas 97m2m², Kawasan Jakarta Selatan, Jakarta Selatan",South Hills,"Setiabudi, Jakarta Selatan, Jakarta",Rp 3.900.000.000,2,2,97 m²Luas Apartemen,,South Hills,,Full Furnished,Fasilitas ApartemenKolam RenangTV KabelInternetCCTVTeleponWifiMesin CuciLihat Lebih Sedikit,Dekat Tempat IbadahKolam RenangTaman,ApartemenJualDiperbaharui : 01 Nov 2025 13:24,10,Detail PropertiNama ApartemenSouth HillsTingkat Lantai10Tipe PropertiApartemenTipe IklanSaleInteriorFull Furnished
1763536411-356,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=45,https://www.99.co/id/properti/apartemen-dijual-3miliar-setiabudi-cp-1011968295,"Apartemen Eksklusif di , 2 KT, Luas 97m2m², Akses Mudah Jakarta Selatan, Jakarta Selatan, Fasilitas Terbaik",South Hills,"Setiabudi, Jakarta Selatan, Jakarta",Rp 3.900.000.000,2,2,97 m²Luas Apartemen,,South Hills,,Full Furnished,Fasilitas ApartemenKolam RenangTV KabelInternetCCTVTeleponWifiMesin CuciLihat Lebih Sedikit,Dekat Tempat IbadahKolam RenangTaman,ApartemenJualDiperbaharui : 01 Nov 2025 13:30,10,Detail PropertiNama ApartemenSouth HillsTingkat Lantai10Tipe PropertiApartemenTipe IklanSaleInteriorFull Furnished
1763536426-357,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=45,https://www.99.co/id/properti/apartemen-dijual-3miliar-setiabudi-cp-1011968334,"Apartemen Premium di , 2 KT, Luas 97m2m², Kawasan Jakarta Selatan, Jakarta Selatan",South Hills,"Setiabudi, Jakarta Selatan, Jakarta",Rp 3.900.000.000,2,2,97 m²Luas Apartemen,,South Hills,,Full Furnished,Fasilitas ApartemenKolam RenangTV KabelInternetCCTVTeleponWifiMesin CuciLihat Lebih Sedikit,Dekat Tempat IbadahKolam RenangTaman,ApartemenJualDiperbaharui : 01 Nov 2025 13:35,10,Detail PropertiNama ApartemenSouth HillsTingkat Lantai10Tipe PropertiApartemenTipe IklanSaleInteriorFull Furnished
1763536442-358,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=45,https://www.99.co/id/properti/apartemen-dijual-3miliar-setiabudi-cp-1011968380,"Apartemen di , 2 KM, Luas 97m2m²",South Hills,"Setiabudi, Jakarta Selatan, Jakarta",Rp 3.900.000.000,2,2,97 m²Luas Apartemen,,South Hills,,Full Furnished,Fasilitas ApartemenKolam RenangTV KabelInternetCCTVTeleponWifiMesin CuciLihat Lebih Sedikit,Dekat Tempat IbadahKolam RenangTaman,ApartemenJualDiperbaharui : 01 Nov 2025 13:39,10,Detail PropertiNama ApartemenSouth HillsTingkat Lantai10Tipe PropertiApartemenTipe IklanSaleInteriorFull Furnished
1763536456-359,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=45,https://www.99.co/id/properti/rumah-dijual-2miliar-setiabudi-cp-1011972008,"Investasi Masa Depan LT 550m2m² Lokasi Strategis di Kawasan Prospektif , Jakarta Selatan",SHM,"Setiabudi, Jakarta Selatan, Jakarta",Rp 2.900.000.000,4,4,550 m²Luas Tanah,350 m²Luas Bangunan,SHM,Hook,,,,RumahJualDiperbaharui : 01 Nov 2025 22:15,2,Detail PropertiSertifikatSHMCarpots2Jumlah Lantai2Tipe PropertiRumahTipe IklanSaleOrientasi BangunanHookKamar Tidur4Kamar Mandi4Tanya Lebih LanjutLihat Lebih Sedikit
1763536471-360,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=45,https://www.99.co/id/properti/apartemen-dijual-6miliar-setiabudi-cp-1008281157,"BEST DEAL! Apartemen Kawasan , Jakarta Selatan, 3 KT, Luas 139m2m², Bisa Segera Huni, Pemandangan Terbaik",The Elements,"Setiabudi, Jakarta Selatan, Jakarta",Rp 6.200.000.000,3,3,139 m²Luas Apartemen,,The Elements,,Unfurnished,,,ApartemenJualDiperbaharui : 02 Nov 2025 02:25,Apartemen,Detail PropertiNama ApartemenThe ElementsTipe PropertiApartemenTipe IklanSaleInteriorUnfurnished
1763536485-361,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=45,https://www.99.co/id/properti/apartemen-dijual-1miliar-setiabudi-cp-1009209726,"Apartemen Strategis di , 3 KT, Luas 90m2m²",Apartemen,"Setiabudi, Jakarta Selatan, Jakarta",Rp 1.500.000.000,3,2,90 m²Luas Apartemen,,Apartemen,,Full Furnished,,,ApartemenJualDiperbaharui : 02 Nov 2025 04:53,Sale,Detail PropertiTipe PropertiApartemenTipe IklanSaleInteriorFull Furnished
1763536500-362,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=45,https://www.99.co/id/properti/apartemen-dijual-25miliar-setiabudi-cp-1010534658,"HOT UNIT! Apartemen Kawasan , 3 KM, Luas 355m2m²",St Regis,"Setiabudi, Jakarta Selatan, Jakarta",Rp 25.000.000.000,3,3,355 m²Luas Apartemen,,St Regis,,Full Furnished,Fasilitas AreaKolam RenangTaman,,ApartemenJualDiperbaharui : 02 Nov 2025 10:25,1,Detail PropertiNama ApartemenSt RegisTingkat Lantai1Tipe PropertiApartemenTipe IklanSaleInteriorFull Furnished
1763536514-363,https://www.99.co/id/jual/cari/area-jakarta-selatan/setiabudi?listingView=grid&tipe_properti=1%2C2&hlmn=45,https://www.99.co/id/properti/rumah-dijual-51miliar-setiabudi-cp-1011974149,"Rumah Strategis dengan Luas Tanah 540m2m² dan Luas Bangunan 1100m2m² di Kawasan , Jakarta Selatan",SHM,"Setiabudi, Jakarta Selatan, Jakarta",Rp 51.000.000.000,4,5,540 m²Luas Tanah,1100 m²Luas Bangunan,SHM,Rumah,Semi Furnished,Fasilitas RumahACKolam RenangTV KabelCCTVTeleponWifi,Keamanan 24 JamDekat Tempat IbadahKolam RenangTamanLapang Sepakbola,RumahJualDiperbaharui : 02 Nov 2025 11:11,3,Detail PropertiSertifikatSHMGarasi3Carpots2InteriorSemi FurnishedJumlah Lantai3Tipe PropertiRumahTipe IklanSaleOrientasi BangunanHookKamar Tidur4Kamar Mandi5Tanya Lebih LanjutLihat Lebih Sedikit
