data-page-selector,name_1,multiple_data_spesifik_place,interior_0,property_typ,Date_time,electrical,certificate,facility_list,bed_room_numeric,bathroom_numeric,land_size_numeric,luas2_Bangunan_numeric,price_numeric,has_electrical_info,certificate_strength,interior_quality,is_apartment,effective_area,price_per_m2,building_to_land_ratio,total_facilities,has_kolam_renang,has_tv_kabel,has_ac,has_keamanan_24_jam,has_internet,has_wifi,is_premium_location,log_price,log_effective_area,log_price_per_m2,price_segment,combined_segment
https://www.99.co/id/properti/apartemen-dijual-2mily-setiabudi-cp-1005960946,"BEST DEAL! Apartemen Kawasan Setiabudi, 2 KT, Luas 70m2m²",Kuningan Place,Full Furnished,Apartemen,2025-10-25 05:05:00,0.0,Lainnya,"['Keamanan 24 Jam', 'Kolam Renang', 'Taman', 'Jogging Track']",2.0,2.0,,70.0,2500000000,0,1.0,3,1,70.0,35714285.71428572,1.0,4,1,0,0,1,0,0,0,21.639556569220566,4.2626798770413155,17.391061354771207,budget,apartment_budget
https://www.99.co/id/properti/rumah-dijual-59mily-setiabudi-cp-1011887388,"Rumah Kawasan Setiabudi, Luas 650m2m², Bangunan 800m2m²",Setiabudi Area,Unfurnished,Rumah,2025-10-25 07:03:00,0.0,SHM,[],5.0,4.0,800.0,650.0,59500000000,0,4.0,1,0,800.0,74375000.0,0.8125,0,0,0,0,0,0,0,0,24.8092421495148,6.68586094706836,18.124630435275446,luxury,house_luxury
https://www.99.co/id/properti/apartemen-dijual-12mily-setiabudi-cp-1010350342,"Apartemen Kawasan Setiabudi, 5 KT, Luas 240m2m², View Kota",South Hill,Full Furnished,Apartemen,2025-10-25 07:11:00,0.0,Lainnya,"['Kolam Renang', 'Taman']",5.0,4.0,,240.0,12000000000,0,1.0,3,1,240.0,50000000.0,1.0,2,1,0,0,0,0,0,0,23.208172486817745,5.484796933490655,17.72753358339242,medium,apartment_medium
https://www.99.co/id/properti/rumah-dijual-25mily-setiabudi-cp-1008975810,"BEST INVESTMENT! Rumah di Setiabudi, Luas 455m2m² LB 0m2m²",Setiabudi Area,Unfurnished,Rumah,2025-10-25 08:31:00,4400.0,SHM,[],2.0,3.0,344.0,455.0,25000000000,1,4.0,1,0,344.0,72674418.60465117,1.0,0,0,0,0,0,0,0,0,23.942141661854613,5.84354441703136,18.101500018201214,luxury,house_luxury
https://www.99.co/id/properti/apartemen-dijual-5mily-setiabudi-cp-1011890111,"Apartemen Premium Kawasan Setiabudi, 3 KT, Luas 190m2m², Lokasi Premium, Akses Mudah Setiabudi, Jakarta Selatan, Jakarta Selatan",Verde,Full Furnished,Apartemen,2025-10-25 10:54:00,0.0,Lainnya,"['Kolam Renang', 'TV Kabel', 'Internet', 'CCTV', 'Telepon', 'Wifi', 'Mesin Cuci']",3.0,3.0,,190.0,5800000000,0,1.0,3,1,190.0,30526315.789473683,1.0,7,1,1,0,0,1,1,1,22.4811237546712,5.25227342804663,17.234099715096917,medium,apartment_medium
https://www.99.co/id/properti/apartemen-dijual-5mily-setiabudi-cp-1011890862,"Apartemen di Setiabudi, 3 KM, Luas 190m2m², Good View",Verde,Full Furnished,Apartemen,2025-10-25 11:36:00,0.0,Lainnya,"['Kolam Renang', 'TV Kabel', 'Internet', 'CCTV', 'Telepon', 'Wifi']",3.0,3.0,,190.0,5800000000,0,1.0,3,1,190.0,30526315.789473683,1.0,6,1,1,0,0,1,1,1,22.4811237546712,5.25227342804663,17.234099715096917,medium,apartment_medium
https://www.99.co/id/properti/apartemen-dijual-1mily-setiabudi-cp-1010039378,"HOT DEAL! Apartemen di Setiabudi, 1 KT, Luas 42m2m²",The Wave at Rasuna Epicentrum,Full Furnished,Apartemen,2025-10-25 11:40:00,0.0,Lainnya,"['Kolam Renang', 'TV Kabel', 'Internet', 'CCTV', 'Telepon', 'Wifi', 'Mesin Cuci']",1.0,1.0,,42.0,1300000000,0,1.0,3,1,42.0,30952380.95238095,1.0,7,1,1,0,0,1,1,0,20.985630102183134,3.7612001156935624,17.247960515438226,budget,apartment_budget
https://www.99.co/id/properti/apartemen-dijual-1mily-setiabudi-cp-1010034481,"Apartemen Strategis Kawasan Setiabudi, 1 KT, Luas 42m2m²",The Wave at Rasuna Epicentrum,Full Furnished,Apartemen,2025-10-25 11:40:00,0.0,Lainnya,"['Kolam Renang', 'TV Kabel', 'Internet', 'CCTV', 'Telepon', 'Wifi', 'Mesin Cuci']",1.0,1.0,,42.0,1300000000,0,1.0,3,1,42.0,30952380.95238095,1.0,7,1,1,0,0,1,1,0,20.985630102183134,3.7612001156935624,17.247960515438226,budget,apartment_budget
https://www.99.co/id/properti/apartemen-dijual-8mily-setiabudi-cp-1009293151,"Apartemen Kawasan Setiabudi, Jakarta Selatan, 3 KT, Luas 195m2m², Fasilitas Lengkap",Four Seasons Residences,Unfurnished,Apartemen,2025-10-25 11:42:00,0.0,Lainnya,"['Kolam Renang', 'CCTV', 'Wifi', 'Mesin Cuci']",3.0,2.0,,195.0,8500000000,0,1.0,1,1,195.0,43589743.58974359,1.0,4,1,0,0,0,0,1,1,22.86333200056033,5.278114659230518,17.59033246482011,medium,apartment_medium
https://www.99.co/id/properti/apartemen-dijual-950jt-setiabudi-cp-1008242122,"Apartemen Premium di Setiabudi, 1 KM, Luas 60m2m², Dekat Setiabudi, Jakarta Selatan, Jakarta Selatan, Pemandangan Indah",Setiabudi,Semi Furnished,Apartemen,2025-10-25 12:42:00,0.0,Lainnya,[],2.0,1.0,,60.0,950000000,0,1.0,2,1,60.0,15833333.333333334,1.0,0,0,0,0,0,0,0,0,20.671972543611492,4.110873864173311,16.577628043494652,budget,apartment_budget
https://www.99.co/id/properti/apartemen-dijual-23mily-setiabudi-cp-1000174586,"Apartemen Premium Kawasan Setiabudi, 4 KT, Luas 354m2m², Dekat Setiabudi, Jakarta Selatan, Jakarta Selatan, Fasilitas Modern, Lokasi Prospektif",Apartment Lavie Setiabudi,Semi Furnished,Apartemen,2025-10-25 13:14:00,0.0,Lainnya,[],4.0,4.0,,354.0,23000000000,0,1.0,2,1,354.0,64971751.41242938,1.0,0,0,0,0,0,0,0,0,23.85876005291904,5.872117789475416,17.98946315513309,luxury,apartment_luxury
https://www.99.co/id/properti/apartemen-dijual-3mily-setiabudi-cp-1011891981,"HOT UNIT! Apartemen Kawasan Setiabudi, 2 KM, Luas 87m2m²",South Hills,Full Furnished,Apartemen,2025-10-25 13:30:00,0.0,Lainnya,"['Kolam Renang', 'TV Kabel', 'Internet', 'CCTV', 'Telepon', 'Wifi', 'Mesin Cuci']",2.0,2.0,,87.0,3850000000,0,1.0,3,1,87.0,44252873.56321839,1.0,7,1,1,0,0,1,1,0,22.071338985505843,4.477336814478207,17.605430889188924,budget,apartment_budget
https://www.99.co/id/properti/rumah-dijual-19mily-setiabudi-cp-1011892225,"Rumah Asri dengan 6 Kamar Tidur di Lokasi Setiabudi, Jakarta Selatan",Setiabudi Area,Unfurnished,Rumah,2025-10-25 13:38:00,0.0,SHM,"['AC', 'Wifi']",6.0,5.0,455.0,307.0,19000000000,0,4.0,1,0,455.0,41758241.75824176,0.6747252747252748,2,0,0,1,0,0,1,0,23.667704816165482,6.1224928095143865,17.54740742110927,medium,house_medium
https://www.99.co/id/properti/apartemen-dijual-3mily-setiabudi-cp-1011892253,"BEST PRICE! Apartemen Kawasan Setiabudi, 2 KT, Luas 87m2m²",South Hills,Full Furnished,Apartemen,2025-10-25 13:40:00,0.0,Lainnya,"['Kolam Renang', 'TV Kabel', 'Internet', 'CCTV', 'Telepon', 'Wifi', 'Mesin Cuci']",2.0,2.0,,87.0,3850000000,0,1.0,3,1,87.0,44252873.56321839,1.0,7,1,1,0,0,1,1,0,22.071338985505843,4.477336814478207,17.605430889188924,budget,apartment_budget
https://www.99.co/id/properti/apartemen-dijual-1mily-setiabudi-cp-1009178346,"Apartemen Strategis di Setiabudi, 4 KT, Luas 136m2m²",Puri Imperium Apartment,Full Furnished,Apartemen,2025-10-25 14:00:00,0.0,Lainnya,['Kolam Renang'],4.0,3.0,,136.0,1950000000,0,1.0,3,1,136.0,14338235.294117646,1.0,1,1,0,0,0,0,0,0,21.391095210034887,4.919980925828125,16.478440393529603,budget,apartment_budget
https://www.99.co/id/properti/apartemen-dijual-950jt-setiabudi-cp-1003609495,"Apartemen Strategis di Setiabudi, 1 KM, Luas 40m2m², Dekat Setiabudi, Jakarta Selatan, Jakarta Selatan, Fasilitas Modern, Lokasi Berkembang",Kuningan Place,Full Furnished,Apartemen,2025-10-25 14:13:00,0.0,Lainnya,"['Kolam Renang', 'Wifi']",1.0,1.0,,40.0,950000000,0,1.0,3,1,40.0,23750000.0,1.0,2,1,0,0,0,0,1,0,20.671972543611492,3.713572066704308,16.983093130550188,budget,apartment_budget
https://www.99.co/id/properti/apartemen-dijual-1jt-setiabudi-cp-1011893609,"Apartemen Strategis Kawasan Setiabudi, 2 KT, Luas 74m2m²",Taman Rasuna Apartment,Full Furnished,Apartemen,2025-10-25 15:42:00,0.0,Lainnya,"['Kolam Renang', 'TV Kabel', 'Internet', 'CCTV', 'Wifi', 'Mesin Cuci']",2.0,2.0,,74.0,1300000,0,1.0,3,1,74.0,17567.567567567567,1.0,6,1,1,0,0,1,1,0,14.077875591662238,4.31748811353631,9.773866650684461,budget,apartment_budget
https://www.99.co/id/properti/apartemen-dijual-12mily-setiabudi-cp-1009204424,"Apartemen Premium di Setiabudi, 3 KT, Luas 286m2m², Area Premium, Dekat ke Setiabudi, Jakarta Selatan, Jakarta Selatan",Verde,Full Furnished,Apartemen,2025-10-25 20:44:00,0.0,Lainnya,"['Kolam Renang', 'Taman']",3.0,3.0,,286.0,12000000000,0,1.0,3,1,286.0,41958041.95804196,1.0,2,1,0,0,0,0,0,1,23.208172486817745,5.659482215759621,17.552180699747893,medium,apartment_medium
https://www.99.co/id/properti/rumah-dijual-40mily-setiabudi-cp-1011895282,"SPECIAL OFFER! Bisa KPR Rumah Modern lokasi Setiabudi, Jakarta Selatan, LT 604m2m² Bangunan 800m2m²",Setiabudi Area,Semi Furnished,Rumah,2025-10-25 21:10:00,0.0,SHM,"['AC', 'Kolam Renang']",6.0,4.0,800.0,604.0,40000000000,0,4.0,2,0,800.0,50000000.0,0.755,2,1,0,1,0,0,0,0,24.41214529108535,6.68586094706836,17.72753358339242,luxury,house_luxury
https://www.99.co/id/properti/apartemen-dijual-3mily-setiabudi-cp-1011897880,"Apartemen di Setiabudi, 2 KT, Luas 87m2m², View Kota",South Hills,Full Furnished,Apartemen,2025-10-26 11:16:00,0.0,Lainnya,"['Kolam Renang', 'TV Kabel', 'Internet', 'CCTV', 'Telepon', 'Wifi', 'Mesin Cuci']",2.0,2.0,,87.0,3850000000,0,1.0,3,1,87.0,44252873.56321839,1.0,7,1,1,0,0,1,1,0,22.071338985505843,4.477336814478207,17.605430889188924,budget,apartment_budget
https://www.99.co/id/properti/rumah-dijual-19miliar-setiabudi-cp-1011898012,"BEST CHOICE! Rumah area , LT 307m2m² LB 455m2m²",Setiabudi Area,Unfurnished,Rumah,2025-11-03 10:22:00,0.0,SHM,"['AC', 'Wifi']",6.0,5.0,455.0,307.0,19000000000,0,4.0,1,0,455.0,41758241.75824176,0.6747252747252748,2,0,0,1,0,0,1,0,23.667704816165482,6.1224928095143865,17.54740742110927,medium,house_medium
https://www.99.co/id/properti/rumah-dijual-19mily-setiabudi-cp-1011898021,"Rumah Harga Terjangkau 6 KT di Setiabudi, Jakarta Selatan",Setiabudi Area,Unfurnished,Rumah,2025-10-26 11:46:00,0.0,SHM,"['AC', 'Wifi']",6.0,5.0,455.0,307.0,19000000000,0,4.0,1,0,455.0,41758241.75824176,0.6747252747252748,2,0,0,1,0,0,1,0,23.667704816165482,6.1224928095143865,17.54740742110927,medium,house_medium
https://www.99.co/id/properti/rumah-dijual-19mily-setiabudi-cp-1011898074,"Rumah PREMIUM area Setiabudi, Jakarta Selatan, Luas 307m2m² Bangunan 455m2m² HARGA TERBAIK!",Setiabudi Area,Unfurnished,Rumah,2025-10-26 12:01:00,0.0,SHM,['Wifi'],6.0,5.0,455.0,307.0,19000000000,0,4.0,1,0,455.0,41758241.75824176,0.6747252747252748,1,0,0,0,0,0,1,0,23.667704816165482,6.1224928095143865,17.54740742110927,medium,house_medium
https://www.99.co/id/properti/rumah-dijual-19miliar-setiabudi-cp-1011898546,"Rumah LT 307m2m² / LB 455m2m² Lokasi Strategis di , Jakarta Selatan",Setiabudi Area,Unfurnished,Rumah,2025-11-01 11:20:00,0.0,SHM,['Wifi'],6.0,5.0,455.0,307.0,19000000000,0,4.0,1,0,455.0,41758241.75824176,0.6747252747252748,1,0,0,0,0,0,1,0,23.667704816165482,6.1224928095143865,17.54740742110927,medium,house_medium
https://www.99.co/id/properti/rumah-dijual-19miliar-setiabudi-cp-1011898562,"Hunian Asri , Lingkungan Tenang - 6 KT",Setiabudi Area,Unfurnished,Rumah,2025-11-06 15:18:00,0.0,SHM,['Wifi'],6.0,5.0,455.0,307.0,19000000000,0,4.0,1,0,455.0,41758241.75824176,0.6747252747252748,1,0,0,0,0,0,1,0,23.667704816165482,6.1224928095143865,17.54740742110927,medium,house_medium
https://www.99.co/id/properti/rumah-dijual-18mily-setiabudi-cp-1011898654,"SIAP HUNI! Rumah Asri area Setiabudi, Luas 400m2m² LB 600m2m²",Setiabudi Area,Unfurnished,Rumah,2025-10-26 13:37:00,2200.0,SHM,[],7.0,3.0,600.0,400.0,18000000000,1,4.0,1,0,600.0,30000000.0,0.6666666666666666,0,0,0,0,0,0,0,0,23.61363759489813,6.398594934535208,17.216707972959764,medium,house_medium
https://www.99.co/id/properti/apartemen-dijual-1mily-setiabudi-cp-1011159736,"Apartemen di Setiabudi, Jakarta Selatan, 3 KT, Luas 94m2m²",Taman Rasuna,Semi Furnished,Apartemen,2025-10-26 13:47:00,0.0,Lainnya,"['Kolam Renang', 'TV Kabel', 'Internet', 'CCTV', 'Telepon', 'Wifi', 'Mesin Cuci']",3.0,2.0,,94.0,1400000000,0,1.0,2,1,94.0,14893617.021276595,1.0,7,1,1,0,0,1,1,0,21.05973807428191,4.553876891600541,16.516443358440476,budget,apartment_budget
https://www.99.co/id/properti/rumah-dijual-8mily-setiabudi-cp-1009705860,"Rumah Dengan Harga Terbaik 3 Kamar Tidur Lokasi Strategis di Kawasan Prospektif Setiabudi, Jakarta Selatan",Setiabudi Area,Unfurnished,Rumah,2025-10-26 14:47:00,0.0,Lainnya,[],3.0,3.0,274.0,165.0,8500000000,0,1.0,1,0,274.0,31021897.81021898,0.6021897810218978,0,0,0,0,0,0,0,0,22.86333200056033,5.616771097666572,17.250203926289906,medium,house_medium
https://www.99.co/id/properti/rumah-dijual-27mily-setiabudi-cp-1009550793,"Hunian Berkelas LT 308m2m² / LB 424m2m² di Kawasan Nyaman Setiabudi, Jakarta Selatan",Setiabudi Area,Full Furnished,Rumah,2025-10-26 18:07:00,5500.0,SHM,"['AC', 'TV Kabel', 'Telepon', 'Wifi']",5.0,6.0,424.0,308.0,27500000000,1,4.0,3,0,424.0,64858490.56603774,0.7264150943396226,4,0,1,1,0,0,1,0,24.0374518416553,6.052089168924417,17.98771840180516,luxury,house_luxury
https://www.99.co/id/properti/apartemen-dijual-5mily-setiabudi-cp-1009195300,"Apartemen Kawasan Setiabudi, 3 KM, Luas 170m2m², Premium",Verde,Semi Furnished,Apartemen,2025-10-26 20:58:00,0.0,Lainnya,"['Kolam Renang', 'TV Kabel', 'Internet', 'CCTV', 'Telepon', 'Wifi', 'Mesin Cuci']",3.0,3.0,,170.0,5500000000,0,1.0,2,1,170.0,32352941.17647059,1.0,7,1,1,0,0,1,1,1,22.428013929366653,5.14166355650266,17.292215523043666,medium,apartment_medium
https://www.99.co/id/properti/apartemen-dijual-3mily-setiabudi-cp-1011901240,"Apartemen di Setiabudi, 2 KM, Luas 141m2m², Strategis",SETIABUDI SKY GARDEN,Full Furnished,Apartemen,2025-10-26 21:52:00,0.0,Lainnya,[],3.0,2.0,,141.0,3500000000,0,1.0,3,1,141.0,24822695.035460994,1.0,0,0,0,0,0,0,0,0,21.976028805727495,4.955827057601261,17.027268955349324,budget,apartment_budget
https://www.99.co/id/properti/rumah-dijual-9mily-setiabudi-cp-1009365232,"GOOD DEAL! Rumah Premium area Setiabudi, Luas 232m2m² Bangunan 232m2m²",Setiabudi Area,Unfurnished,Rumah,2025-10-27 09:23:00,1300.0,SHM,['Wifi'],3.0,4.0,232.0,232.0,9000000000,1,4.0,1,0,232.0,38793103.448275864,1.0,1,0,0,0,0,0,1,0,22.920490414393743,5.4510384535657,17.4737530683941,medium,house_medium
https://www.99.co/id/properti/apartemen-dijual-1mily-setiabudi-cp-1010732155,"Apartemen Elite Kawasan Setiabudi, 3 KT, Luas 94m2m², Dekat Mudah Setiabudi, Jakarta Selatan, Jakarta Selatan, Fasilitas Modern",Taman Rasuna,Semi Furnished,Apartemen,2025-10-27 09:56:00,0.0,Lainnya,"['Kolam Renang', 'TV Kabel', 'Internet', 'CCTV', 'Telepon', 'Wifi', 'Mesin Cuci']",3.0,3.0,,94.0,1500000000,0,1.0,2,1,94.0,15957446.808510639,1.0,7,1,1,0,0,1,1,0,21.12873094572124,4.553876891600541,16.585436225451236,budget,apartment_budget
https://www.99.co/id/properti/apartemen-dijual-1mily-setiabudi-cp-1008391617,"Apartemen Premium Kawasan Setiabudi, 2 KT, Luas 74m2m², Dekat Setiabudi, Jakarta Selatan, Jakarta Selatan",Taman Rasuna,Full Furnished,Apartemen,2025-10-27 10:00:00,0.0,Lainnya,[],2.0,2.0,,74.0,1200000000,0,1.0,3,1,74.0,16216216.216216216,1.0,0,0,0,0,0,0,0,0,20.9055873945737,4.31748811353631,16.60152236220286,budget,apartment_budget
https://www.99.co/id/properti/apartemen-dijual-1mily-setiabudi-cp-1010467909,"Apartemen Kawasan Setiabudi, Jakarta Selatan, 1 KT, Luas 90m2m², Fasilitas Lengkap",Taman Rasuna,Unfurnished,Apartemen,2025-10-27 11:00:00,0.0,Lainnya,[],1.0,1.0,,90.0,1020000000,0,1.0,1,1,90.0,11333333.333333334,1.0,0,0,0,0,0,0,0,0,20.743068465222983,4.51085950651685,16.243258882147614,budget,apartment_budget
https://www.99.co/id/properti/apartemen-dijual-2mily-setiabudi-cp-1011904862,"Apartemen Eksklusif di Setiabudi, 2 KT, Luas 61m2m², Dekat ke Setiabudi, Jakarta Selatan, Jakarta Selatan, Fasilitas Premium",The Newton 1,Full Furnished,Apartemen,2025-10-27 11:26:00,0.0,Lainnya,"['Kolam Renang', 'TV Kabel', 'CCTV', 'Telepon', 'Wifi', 'Mesin Cuci']",2.0,1.0,,61.0,2800000000,0,1.0,3,1,61.0,45901639.344262294,1.0,6,1,1,0,0,0,1,0,21.752885254484713,4.127134385045092,17.642011411739972,budget,apartment_budget
https://www.99.co/id/properti/rumah-dijual-11mily-setiabudi-cp-1008023853,"Rumah 3 KT area Setiabudi, Dekat Setiabudi, Jakarta Selatan, Jakarta Selatan",Setiabudi Area,Unfurnished,Rumah,2025-10-27 11:59:00,0.0,SHM,[],3.0,2.0,268.0,170.0,11500000000,0,4.0,1,0,268.0,42910447.76119403,0.6343283582089553,0,0,0,0,0,0,0,0,23.165612872402573,5.594711379601839,17.574625915109106,medium,house_medium
https://www.99.co/id/properti/apartemen-dijual-3mily-setiabudi-cp-1006148461,"Apartemen Elite Kawasan Setiabudi, 2 KM, Luas 135m2m², Akses ke Setiabudi, Jakarta Selatan, Jakarta Selatan, Fasilitas Premium",SETIABUDI SKY GARDEN,Semi Furnished,Apartemen,2025-10-27 12:22:00,0.0,Lainnya,[],3.0,2.0,,135.0,3500000000,0,1.0,2,1,135.0,25925925.925925925,1.0,0,0,0,0,0,0,0,0,21.976028805727495,4.912654885736052,17.07075406557478,budget,apartment_budget
https://www.99.co/id/properti/apartemen-dijual-5mily-setiabudi-cp-1006148533,"HARGA TERBAIK! Apartemen Kawasan Setiabudi, 3 KT, Luas 136m2m², Area Strategis, Fasilitas Modern, Siap Huni",SETIABUDI SKY GARDEN,Semi Furnished,Apartemen,2025-10-27 12:22:00,0.0,Lainnya,[],3.0,2.0,,136.0,5434560000,0,1.0,2,1,136.0,39960000.0,1.0,0,0,0,0,0,0,0,0,22.416044397664688,4.919980925828125,17.503389536769653,medium,apartment_medium
https://www.99.co/id/properti/apartemen-dijual-6mily-setiabudi-cp-1008260617,"PRIME UNIT! Apartemen di Setiabudi, 2 KM, Luas 155m2m², Area Premium, Fasilitas Terlengkap",SETIABUDI SKY GARDEN,Semi Furnished,Apartemen,2025-10-27 12:22:00,0.0,Lainnya,[],3.0,2.0,,155.0,6193800000,0,1.0,2,1,155.0,39960000.0,1.0,0,0,0,0,0,0,0,0,22.546814628825324,5.049856007249537,17.503389536769653,medium,apartment_medium
https://www.99.co/id/properti/apartemen-dijual-2mily-setiabudi-cp-1005712018,"Apartemen Kawasan Setiabudi, 2 KT, Luas 109m2m², Kawasan Setiabudi, Jakarta Selatan, Jakarta Selatan",Ambasador Apartemen I,Full Furnished,Apartemen,2025-10-27 12:42:00,0.0,Lainnya,[],2.0,2.0,,109.0,2000000000,0,1.0,3,1,109.0,18348623.853211008,1.0,0,0,0,0,0,0,0,0,21.416413018006356,4.700480365792417,16.72506518977721,budget,apartment_budget
https://www.99.co/id/properti/apartemen-dijual-2mily-setiabudi-cp-1011906187,"Apartemen Kawasan Setiabudi, 2 KT, Luas 89m2m²",SETIABUDI SKY GARDEN,Full Furnished,Apartemen,2025-10-27 12:59:00,0.0,Lainnya,"['Kolam Renang', 'TV Kabel', 'CCTV', 'Telepon', 'Wifi', 'Mesin Cuci']",2.0,2.0,,89.0,2650000000,0,1.0,3,1,89.0,29775280.898876406,1.0,6,1,1,0,0,0,1,0,21.6978254773219,4.499809670330265,17.209189140797307,budget,apartment_budget
https://www.99.co/id/properti/apartemen-dijual-6mily-setiabudi-cp-1011199622,"Apartemen Eksklusif Kawasan Setiabudi, 3 KT, Luas 170m2m², Fasilitas Terbaik",Verde,Full Furnished,Apartemen,2025-10-27 13:21:00,0.0,Lainnya,"['Kolam Renang', 'TV Kabel', 'Telepon', 'Mesin Cuci']",3.0,2.0,,170.0,6000000000,0,1.0,3,1,170.0,35294117.64705882,1.0,4,1,1,0,0,0,0,1,22.515025306341133,5.14166355650266,17.37922689745754,medium,apartment_medium
https://www.99.co/id/properti/rumah-dijual-23mily-setiabudi-cp-1005281951,"Jual Rumah 4 KT di Setiabudi, Jakarta Selatan - LT 495m2m²",Setiabudi Area,Semi Furnished,Rumah,2025-10-29 11:21:00,0.0,SHM,['Wifi'],4.0,5.0,495.0,335.0,23000000000,0,4.0,2,0,495.0,46464646.464646466,0.6767676767676768,1,0,0,0,0,0,1,0,23.85876005291904,6.206575926724928,17.65420231182861,luxury,house_luxury
https://www.99.co/id/properti/rumah-dijual-19mily-setiabudi-cp-1011908095,"Hunian Idaman Keluarga LB 455m2m² View Kota di Setiabudi, Jakarta Selatan",Setiabudi Area,Unfurnished,Rumah,2025-10-27 14:38:00,0.0,SHM,['Keamanan 24 Jam'],6.0,5.0,455.0,307.0,19000000000,0,4.0,1,0,455.0,41758241.75824176,0.6747252747252748,1,0,0,0,1,0,0,0,23.667704816165482,6.1224928095143865,17.54740742110927,medium,house_medium
https://www.99.co/id/properti/apartemen-dijual-5mily-setiabudi-cp-1011908224,"UNIT TERBAIK! Apartemen Kawasan Setiabudi, Jakarta Selatan, 2 KM, Luas 161m2m², Lokasi Strategis",Verde,Full Furnished,Apartemen,2025-10-27 14:44:00,0.0,Lainnya,"['Kolam Renang', 'Taman']",2.0,2.0,,161.0,5300000000,0,1.0,3,1,161.0,32919254.658385094,1.0,2,1,0,0,0,0,0,1,22.390972657693165,5.087596335232384,17.309568322897384,medium,apartment_medium
https://www.99.co/id/properti/apartemen-dijual-2mily-setiabudi-cp-1009306786,"HOT PROPERTY! Apartemen Kawasan Setiabudi, Jakarta Selatan, 2 KM, Luas 87m2m², Bisa Segera Ditempati, View Kota",Setiabudi Residences,Semi Furnished,Apartemen,2025-10-27 15:13:00,0.0,Lainnya,['Kolam Renang'],2.0,2.0,,87.0,2500000000,0,1.0,2,1,87.0,28735632.183908045,1.0,1,1,0,0,0,0,0,1,21.639556569220566,4.477336814478207,17.17364848496598,budget,apartment_budget
https://www.99.co/id/properti/apartemen-dijual-1mily-setiabudi-cp-1011910485,"HOT UNIT! Apartemen Kawasan Setiabudi, 1 KM, Luas 68m2m²",Taman Sari Semanggi,Full Furnished,Apartemen,2025-10-27 16:34:00,0.0,Lainnya,"['Kolam Renang', 'Taman']",2.0,1.0,,68.0,1700000000,0,1.0,3,1,68.0,25000000.0,1.0,2,1,0,0,0,0,0,0,21.253894088596816,4.23410650459726,17.034386422832473,budget,apartment_budget
https://www.99.co/id/properti/rumah-dijual-14mily-setiabudi-cp-1011919233,"BEST INVESTMENT! Rumah di Setiabudi, Luas 520m2m² LB 600m2m²",Setiabudi Area,Unfurnished,Rumah,2025-10-28 12:53:00,0.0,Lainnya,[],3.0,3.0,600.0,520.0,14000000000,0,1.0,1,0,600.0,23333333.333333332,0.8666666666666667,0,0,0,0,0,0,0,0,23.362323166633097,6.398594934535208,16.965393554202667,medium,house_medium
https://www.99.co/id/properti/apartemen-dijual-2mily-setiabudi-cp-1011919274,"Apartemen Strategis di Setiabudi, Luas 89m2m², 2 KM",SETIABUDI SKY GARDEN,Full Furnished,Apartemen,2025-10-28 12:52:00,0.0,Lainnya,['Wifi'],2.0,2.0,,89.0,2650000000,0,1.0,3,1,89.0,29775280.898876406,1.0,1,0,0,0,0,0,1,0,21.6978254773219,4.499809670330265,17.209189140797307,budget,apartment_budget
https://www.99.co/id/properti/apartemen-dijual-3miliar-setiabudi-cp-1011919406,"BEST CHOICE! Apartemen di , Jakarta Selatan, 2 KM, Luas 104m2m², Lokasi Strategis",Ciputra World 2,Full Furnished,Apartemen,2025-10-30 20:33:00,0.0,Lainnya,"['Kolam Renang', 'TV Kabel', 'Internet', 'CCTV', 'Wifi', 'Mesin Cuci']",2.0,2.0,,104.0,3600000000,0,1.0,3,1,104.0,34615384.615384616,1.0,6,1,1,0,0,1,1,0,22.004199682686252,4.653960350157523,17.35980881215599,budget,apartment_budget
https://www.99.co/id/properti/apartemen-dijual-33mily-setiabudi-cp-1008060903,"Apartemen Premium di Setiabudi, 5 KM, Luas 460m2m², Dekat Setiabudi, Jakarta Selatan, Jakarta Selatan",Setiabudi Area,Full Furnished,Apartemen,2025-10-28 13:34:00,0.0,Lainnya,[],4.0,5.0,,460.0,33000000000,0,1.0,3,1,460.0,71739130.43478261,1.0,0,0,0,0,0,0,0,0,24.219773398443195,6.133398042996649,18.088546922869146,luxury,apartment_luxury
https://www.99.co/id/properti/apartemen-dijual-18mily-setiabudi-cp-1008061614,"Apartemen di Setiabudi, 3 KT, Luas 230m2m²",Setiabudi Area,Full Furnished,Apartemen,2025-10-28 13:34:00,0.0,Lainnya,[],3.0,3.0,,230.0,18800000000,0,1.0,3,1,230.0,75462505.27955228,1.0,0,0,0,0,0,0,0,0,23.657122706835505,5.442417710521793,18.21904341009316,medium,apartment_medium
